time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202627,Local authority,England,South West,Plymouth,Primary,96.1737661240537,2.23023686519154,1.59599701075478,
202627,Local authority,England,South West,South Gloucestershire,Primary,96.5724731115979,2.36597225458669,1.06155463381543,
202627,Local authority,England,London,Croydon,Primary,95.3784632064391,2.42527566200126,2.19626113155962,
202627,Local authority,England,London,Haringey,Primary,95.5104019980338,2.12689640513325,2.3627015968329,
202627,Local authority,England,North West,Stockport,Primary,96.7163345602234,2.05762152557431,1.22604391420231,
202627,Local authority,England,London,Barking and Dagenham,Primary,95.4978469463433,2.43993583957594,2.0622172140808,
202627,Local authority,England,West Midlands,Staffordshire,Primary,97.0301612248837,2.00989486703772,0.959943908078576,
202627,Local authority,England,East of England,Central Bedfordshire,Primary,96.657152693713,2.14952855857757,1.19331874770943,
202627,Local authority,England,East of England,Southend-on-Sea,Primary,96.5413347275515,2.16665042048083,1.29201485196771,
202627,Local authority,England,London,City of London,Primary,c,c,c,
202627,Local authority,England,London,Merton,Primary,96.5589044963648,2.05230465165525,1.38879085197995,
202627,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,95.3587102099952,1.54990439448436,3.09138539552044,
202627,Local authority,England,North West,Tameside,Primary,96.638613552771,1.68194002867652,1.67944641855246,
202627,Local authority,England,North East,County Durham,Primary,96.5448282780992,2.1014613918336,1.35371033006722,
202627,Local authority,England,West Midlands,Walsall,Primary,96.3619107877254,1.86099610745086,1.77709310482373,
202627,Local authority,England,South West,Swindon,Primary,96.6182375612087,2.32422468953447,1.05753774925681,
202627,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,96.504807764427,1.6073384036122,1.88785383196076,
202627,Local authority,England,South West,"Bristol, City of",Primary,95.7765351418926,2.21765590963193,2.00580894847553,
202627,Local authority,England,West Midlands,Worcestershire,Primary,96.683045139238,2.2070096511511,1.10994520961094,
202627,Local authority,England,East Midlands,Leicester,Primary,95.432338777585,2.93477375117868,1.63288747123627,
202627,Local authority,England,South East,West Sussex,Primary,96.5492213803115,2.4770290091884,0.973749610500156,
202627,Local authority,England,London,Lewisham,Primary,94.956480124428,3.05626177728592,1.98725809828612,
202627,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,95.9678028056631,2.04871631748633,1.98348087685058,
202627,Local authority,England,London,Bromley,Primary,96.1703225576854,2.64549793813974,1.18417950417488,
202627,Local authority,England,North West,Blackburn with Darwen,Primary,96.7429853554971,1.96305499931643,1.29395964518645,
202627,Local authority,England,London,Enfield,Primary,95.4181017183285,2.32875050168473,2.25314777998675,
202627,Local authority,England,East of England,Norfolk,Primary,96.6113299000303,2.20317075633646,1.18549934363324,
202627,Local authority,England,South East,Windsor and Maidenhead,Primary,96.0124508930252,2.62447755199377,1.36307155498098,
202627,Local authority,England,South East,Wokingham,Primary,96.5639498207313,2.40355822440131,1.0324919548674,
202627,Local authority,England,West Midlands,Shropshire,Primary,96.5642520744562,2.32723544676897,1.10851247877487,
202627,Local authority,England,London,Southwark,Primary,95.7382523116855,2.22449034769913,2.03725734061537,
202627,Local authority,England,North West,Bolton,Primary,96.3361901220261,2.13264608971643,1.53116378825747,
202627,Local authority,England,South West,Wiltshire,Primary,96.791474537709,2.28056791407025,0.927957548220711,
202627,Local authority,England,London,Barnet,Primary,96.1604851245346,2.28192893034017,1.55758594512526,
202627,Local authority,England,West Midlands,Wolverhampton,Primary,95.9072224318367,2.22560915066426,1.86716841749906,
202627,Local authority,England,South East,East Sussex,Primary,96.3454101927955,2.32643557083258,1.32815423637195,
202627,Local authority,England,North East,Stockton-on-Tees,Primary,96.5912706228127,1.8073840653264,1.60134531186086,
202627,Local authority,England,North West,Sefton,Primary,96.5524487700612,1.96934309198874,1.47820813795008,
202627,Local authority,England,North West,Blackpool,Primary,96.144153813846,1.74767249224164,2.10817369391231,
202627,Local authority,England,Yorkshire and The Humber,Bradford,Primary,96.4317073350698,1.9314724495242,1.63682021540603,
202627,Local authority,England,London,Havering,Primary,95.9024996890934,2.47232931227459,1.62517099863201,
202627,Local authority,England,South East,Surrey,Primary,97.0547151264652,2.03627913090046,0.909005742634341,
202627,Local authority,England,North West,Cheshire East,Primary,97.1359749586312,2.16258956446604,0.701435476902761,
202627,Local authority,England,London,Hounslow,Primary,95.6078559857296,2.1799935686246,2.21215044564578,
202627,Local authority,England,West Midlands,Coventry,Primary,95.225524943808,2.57066215319159,2.2038129030004,
202627,Local authority,England,London,Richmond upon Thames,Primary,96.9192798607006,1.73085832042045,1.3498618188789,
202627,Local authority,England,South East,Portsmouth,Primary,95.9718067117586,2.3380593132154,1.69013397502601,
202627,Local authority,England,London,Hammersmith and Fulham,Primary,95.7388415426838,2.39924888054312,1.86190957677308,
202627,Local authority,England,North West,Liverpool,Primary,95.9032846135767,1.70201548614949,2.39469990027377,
202627,Local authority,England,North West,Wigan,Primary,96.5187391458609,2.19090213067917,1.29035872345988,
202627,Local authority,England,South East,Milton Keynes,Primary,96.139497161395,2.41400696531654,1.44649587328849,
202627,Local authority,England,East of England,Suffolk,Primary,96.4628788274015,2.27801128231417,1.25910989028437,
202627,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Primary,96.1198357091085,1.87001691229766,2.01014737859386,
202627,Local authority,England,London,Islington,Primary,93.3406184406985,3.0586631467336,3.60071841256789,
202627,Local authority,England,North East,Newcastle upon Tyne,Primary,95.9723628997251,1.8788887281146,2.14874837216032,
202627,Local authority,England,South West,Somerset,Primary,96.5224184460963,2.05144507497616,1.42613647892754,
202627,Local authority,England,East Midlands,North Northamptonshire,Primary,96.489343919766,2.20936063518596,1.30129544504806,
202627,Local authority,England,South East,Medway,Primary,96.0798718410526,2.55038201224714,1.36974614670029,
202627,Local authority,England,West Midlands,"Herefordshire, County of",Primary,97.0782774208898,2.17749226742803,0.744230311682132,
202627,Local authority,England,North East,Hartlepool,Primary,96.1800774352411,1.99096048858721,1.82896207617165,
