time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Tower Hamlets,Primary,94.0860936687793,4.31462821191762,1.59927811930311,
202526,Local authority,England,West Midlands,Walsall,Primary,94.5255770835932,3.37251669779134,2.10190621861541,
202526,Local authority,England,London,Bexley,Primary,95.2807593439872,3.40729972175188,1.31194093426097,
202526,Local authority,England,West Midlands,Warwickshire,Primary,94.9977388708325,3.90297549891907,1.09928563024839,
202526,Local authority,England,South East,Bracknell Forest,Primary,95.6273548844777,3.49036817819665,0.882276937325644,
202526,Local authority,England,South West,Cornwall,Primary,94.6276989901943,4.11898146302141,1.25331954678424,
202526,Local authority,England,South East,Hampshire,Primary,95.4978228683381,3.60735250393949,0.894824627722421,
202526,Local authority,England,South East,Slough,Primary,94.2523174778701,4.3963510267431,1.35133149538681,
202526,Local authority,England,North East,Darlington,Primary,94.4327131029215,4.19312424004842,1.37416265703006,
202526,Local authority,England,North West,Sefton,Primary,94.8815866030453,3.68080573165252,1.43760766530214,
202526,Local authority,England,North West,Stockport,Primary,95.2496797495957,3.57046531205857,1.17985493834569,
202526,Local authority,England,London,Barnet,Primary,95.3019005286604,3.64373589651987,1.05436357481973,
202526,Local authority,England,North West,Wirral,Primary,94.6863069672842,3.87187167287521,1.44182135984065,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.7902992636471,3.81242799909596,1.39727273725689,
202526,Local authority,England,South East,Buckinghamshire,Primary,94.9923888265818,3.94879128553525,1.05881988788291,
202526,Local authority,England,North East,Sunderland,Primary,94.7923639629249,3.67653752369484,1.53109851338026,
202526,Local authority,England,London,Sutton,Primary,95.2149624570735,3.55906701318572,1.2259705297408,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.5596245631655,3.56114385243572,1.8792315843988,
202526,Local authority,England,London,Redbridge,Primary,94.4513386963124,3.95283472694137,1.59582657674624,
202526,Local authority,England,London,Greenwich,Primary,95.0393839415543,3.17977358625344,1.78084247219229,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.8711548630358,3.76315578356734,1.36568935339686,
202526,Local authority,England,South East,West Berkshire,Primary,95.2410762967318,3.87577758791154,0.883146115356677,
202526,Local authority,England,South West,Gloucestershire,Primary,95.0703910488363,3.96418667635306,0.96542227481061,
202526,Local authority,England,South West,Swindon,Primary,95.3199831228241,3.53836346940168,1.14165340777421,
202526,Local authority,England,East of England,Central Bedfordshire,Primary,95.1825141882895,3.69143524921951,1.12605056249098,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Primary,94.9362685315863,3.38989128447858,1.67384018393514,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.6497030595131,3.46744943885526,1.88284750163167,
202526,Local authority,England,North East,Hartlepool,Primary,94.8821194581148,3.58586808263823,1.53201245924698,
202526,Local authority,England,West Midlands,Sandwell,Primary,94.6019567054719,3.52188438466384,1.87615890986426,
202526,Local authority,England,North West,Wigan,Primary,95.0409469542215,3.67189131427893,1.28716173149955,
202526,Local authority,England,South East,Southampton,Primary,94.3822985843616,3.92567471126695,1.69202670437145,
202526,Local authority,England,London,Croydon,Primary,94.7129923425139,3.76012184287346,1.52688581461268,
202526,Local authority,England,North West,Westmorland and Furness,Primary,95.5265959150909,3.47378671645914,0.999617368450004,
202526,Local authority,England,North West,Tameside,Primary,95.0768749750996,3.24174477438979,1.68138025051057,
202526,Local authority,England,North West,Rochdale,Primary,94.6549657513667,3.34429951950157,2.00073472913173,
202526,Local authority,England,North West,Warrington,Primary,95.7628621978482,3.14879561189271,1.08834219025905,
202526,Local authority,England,North East,Redcar and Cleveland,Primary,94.6902399201951,3.47132500984603,1.83843506995884,
202526,Local authority,England,East Midlands,Derbyshire,Primary,95.1304020432098,3.81783612267272,1.05176183411751,
202526,Local authority,England,South West,Wiltshire,Primary,95.410158741643,3.64695751273415,0.942883745622869,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Primary,95.4299751149785,3.83214486213374,0.737880022887742,
202526,Local authority,England,West Midlands,Shropshire,Primary,95.2024068529311,3.89936298917935,0.89823015788957,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,95.3287021693674,3.61079880991143,1.06049902072115,
202526,Local authority,England,South East,Milton Keynes,Primary,95.4224488729917,3.53238728669285,1.04516384031545,
202526,Local authority,England,East of England,Essex,Primary,94.7388662891367,3.92923754934066,1.33189616152269,
202526,Local authority,England,North East,Stockton-on-Tees,Primary,94.9799023112408,3.4457941648595,1.57430352389968,
202526,Local authority,England,London,Lewisham,Primary,94.9763876922101,3.44882414195929,1.57478816583061,
202526,Local authority,England,London,Kingston upon Thames,Primary,95.4903000374572,3.1587080710275,1.35099189151531,
202526,Local authority,England,East Midlands,North Northamptonshire,Primary,94.7512375366862,3.93326695143609,1.31549551187772,
202526,Local authority,England,South East,Portsmouth,Primary,94.919069989537,3.64077608544524,1.44015392501773,
202526,Local authority,England,London,Richmond upon Thames,Primary,95.8505438837192,2.93285974750985,1.21659636877099,
202526,Local authority,England,Yorkshire and The Humber,Bradford,Primary,94.2365437790917,3.72693892530416,2.03651729560417,
202526,Local authority,England,North West,Cheshire East,Primary,95.5100184509082,3.63425138193641,0.855730167155357,
202526,Local authority,England,London,Newham,Primary,93.9299121793814,3.53365234768898,2.53643547292962,
202526,Local authority,England,East Midlands,West Northamptonshire,Primary,95.2048390135041,3.64175512658166,1.15340585991426,
202526,Local authority,England,North East,North Tyneside,Primary,95.0593808369821,3.4796414027714,1.46097776024652,
202526,Local authority,England,East of England,Peterborough,Primary,94.9831647986416,3.85365284031579,1.16318236104267,
202526,Local authority,England,London,Havering,Primary,95.0165235121192,3.95567500630246,1.02780148157837,
202526,Local authority,England,North West,Cheshire West and Chester,Primary,95.2131970811111,3.67001164143215,1.11679127745674,
202526,Local authority,England,London,Brent,Primary,94.9356465415031,3.6697745667919,1.39457889170496,
202526,Local authority,England,London,Hounslow,Primary,94.5224382349121,3.75625226863276,1.72130949645511,
202526,Local authority,England,London,Southwark,Primary,94.8996560174559,3.72084595780285,1.37949802474128,
202526,Local authority,England,London,Hackney,Primary,94.633572784797,3.84451858345555,1.52190863174747,
202526,Local authority,England,West Midlands,Coventry,Primary,94.444177661871,3.96969733038203,1.58612500774696,
202526,Local authority,England,North West,Knowsley,Primary,93.5886458102137,3.48077999838583,2.9305741914005,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Primary,94.8433379122078,3.2772057578619,1.8794563299303,
202526,Local authority,England,South West,Devon,Primary,94.8868651115535,4.07703463363076,1.03610025481569,
202526,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,94.7582184574176,3.47004292671306,1.77173861586929,
202526,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,94.9131799970926,3.39916402682318,1.6876559760842,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Primary,94.4307321767272,3.60697863778149,1.9622891854913,
202526,Local authority,England,South West,Somerset,Primary,94.6816097358543,4.07818416178935,1.24020610235631,
202526,Local authority,England,East of England,Norfolk,Primary,94.7461206483875,3.9791502731451,1.2747290784674,
202526,Local authority,England,East of England,Hertfordshire,Primary,95.1189987711976,3.88937334681362,0.991627881988814,
202526,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,94.6729709544012,3.53556718372964,1.79146186186919,
202526,Local authority,England,London,Wandsworth,Primary,94.8426380810613,3.69854276611811,1.45881915282065,
202526,Local authority,England,East Midlands,Derby,Primary,94.4957658296232,3.65677669565374,1.8474574747231,
202526,Local authority,England,North West,Cumberland,Primary,95.2244011474209,3.75473496739984,1.02086388517929,
202526,Local authority,England,South East,Wokingham,Primary,95.6286002746755,3.48149701255968,0.889902712764778,
202526,Local authority,England,North West,Manchester,Primary,94.3962826383473,3.64976862140187,1.95394874025082,
202526,Local authority,England,North West,Bury,Primary,94.966031864424,3.79647448488946,1.2374936506865,
202526,Local authority,England,South East,Oxfordshire,Primary,95.1296598615495,3.85115923136811,1.01918090708239,
202526,Local authority,England,London,Kensington and Chelsea,Primary,94.2930098036069,4.37185947569069,1.33513072070241,
202526,Local authority,England,North West,Liverpool,Primary,94.4512148053643,3.06224397106609,2.48654122356958,
202526,Local authority,England,North West,Lancashire,Primary,94.9532631490677,3.79154237431481,1.25519447661751,
202526,Local authority,England,North West,Salford,Primary,94.4420362094867,3.60196754909512,1.9559962414182,
202526,Local authority,England,North West,Halton,Primary,94.5714190190681,3.78963791777646,1.63894306315543,
202526,Local authority,England,North West,Oldham,Primary,94.7719120995629,3.36397696285628,1.8641109375808,
202526,Local authority,England,East Midlands,Leicestershire,Primary,95.4142463218932,3.59972247303201,0.986031205074814,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,95.197766042975,3.69510375751822,1.10713019950675,
202526,Local authority,England,West Midlands,Birmingham,Primary,94.271342255999,3.91391574908125,1.81474199491972,
202526,Local authority,England,East Midlands,Nottinghamshire,Primary,95.2399102657308,3.45156776416811,1.30852197010109,
202526,Local authority,England,London,Westminster,Primary,94.0808860237737,4.09019224319571,1.82892173303055,
202526,Local authority,England,London,Barking and Dagenham,Primary,94.6827682339706,3.69507366718548,1.62215809884394,
202526,Local authority,England,London,Enfield,Primary,94.6817306200548,3.72606596162797,1.59220341831722,
202526,Local authority,England,London,Bromley,Primary,95.41060134263,3.47936372657679,1.11003493079324,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,94.9754396519579,3.79142973049842,1.23313061754372,
202526,Local authority,England,North East,Middlesbrough,Primary,94.7356915272672,3.31722156755615,1.94708690517664,
202526,Local authority,England,West Midlands,Solihull,Primary,94.9899480337493,3.75588520134948,1.25416676490118,
202526,Local authority,England,South West,"Bristol, City of",Primary,94.3629225307245,3.99959827501727,1.63747919425824,
202526,Local authority,England,Yorkshire and The Humber,York,Primary,94.9620189483742,3.71753721855194,1.32044383307391,
202526,Local authority,England,South West,Plymouth,Primary,94.8951788432017,3.86102880247512,1.24379235432319,
202526,Local authority,England,North West,St. Helens,Primary,95.0481063889201,3.45838334971332,1.49351026136656,
202526,Local authority,England,South East,Isle of Wight,Primary,94.1058310565638,4.58210157083362,1.31206737260253,
202526,Local authority,England,London,Haringey,Primary,94.729714268804,3.58173536793574,1.68855036326028,
202526,Local authority,England,London,Merton,Primary,95.3322989009406,3.48154528592952,1.18615581312989,
202526,Local authority,England,East Midlands,Rutland,Primary,95.6230503788344,3.7495078626184,0.627441758547157,
202526,Local authority,England,North West,Blackpool,Primary,94.4989118001356,3.11255529573729,2.38853290412706,
202526,Local authority,England,South West,Dorset,Primary,94.6782114314609,4.01745788741087,1.3043306811282,
