time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Tower Hamlets,Primary,94.0766362203115,4.3039262932588,1.61943748642966,
202526,Local authority,England,West Midlands,Walsall,Primary,94.3108717973804,3.36482520774254,2.32430299487701,
202526,Local authority,England,London,Bexley,Primary,95.0323594888215,3.45625787964145,1.51138263153705,
202526,Local authority,England,South East,Bracknell Forest,Primary,95.2542802406872,3.71487015999459,1.03084959931817,
202526,Local authority,England,West Midlands,Warwickshire,Primary,94.69121967717,3.98376367165591,1.32501665117406,
202526,Local authority,England,South West,Cornwall,Primary,94.5613650552818,4.06565594824413,1.3729789964741,
202526,Local authority,England,South East,Hampshire,Primary,95.1669351138892,3.77146417230054,1.06160071381029,
202526,Local authority,England,South East,Slough,Primary,94.2807674245633,4.38464527768368,1.33458729775306,
202526,Local authority,England,North East,Darlington,Primary,94.2564392487233,4.15831582284726,1.58524492842943,
202526,Local authority,England,North West,Stockport,Primary,95.1878552414644,3.52974472636572,1.28240003216992,
202526,Local authority,England,North West,Sefton,Primary,94.7191380192037,3.60250057548313,1.67836140531313,
202526,Local authority,England,London,Barnet,Primary,95.2645002475869,3.63111274532645,1.10438700708671,
202526,Local authority,England,North West,Wirral,Primary,94.4666225939931,3.83149696435014,1.70188044165678,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.6467607730406,3.76063072308806,1.5926085038713,
202526,Local authority,England,South East,Buckinghamshire,Primary,94.8440588246843,4.02458369091397,1.13135748440177,
202526,Local authority,England,North East,Sunderland,Primary,94.6537753802824,3.56715447112669,1.77907014859086,
202526,Local authority,England,London,Sutton,Primary,95.0152370938882,3.63873533499817,1.34602757111364,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.4214715939846,3.49350324541301,2.08502516060238,
202526,Local authority,England,London,Redbridge,Primary,94.3251377014809,4.03571482387038,1.63914747464873,
202526,Local authority,England,London,Greenwich,Primary,94.865517000877,3.21307894467388,1.92140405444911,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.668655500917,3.6796002318073,1.65174426727574,
