time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Islington,Primary,93.9614568378728,4.07776057432727,1.96078258779995,
202526,Local authority,England,North East,Newcastle upon Tyne,Primary,94.5925724131174,3.62852984823176,1.77889773865084,
202526,Local authority,England,North East,Northumberland,Primary,94.74662347061,3.71623634668878,1.53714018270126,
202526,Local authority,England,London,Ealing,Primary,94.9353113859761,3.70799028341169,1.3566983306122,
202526,Local authority,England,North East,Gateshead,Primary,95.0122339730447,3.76072920649193,1.22703682046337,
202526,Local authority,England,North East,South Tyneside,Primary,94.5646647347313,4.31721436502635,1.11812090024237,
202526,Local authority,England,East of England,Thurrock,Primary,95.0316647424792,3.39215430272286,1.57618095479798,
202526,Local authority,England,East Midlands,Leicester,Primary,94.5318821358031,3.56726263205395,1.90085523214292,
202526,Local authority,England,London,Lambeth,Primary,94.5001082452923,3.58271611649005,1.91717563821768,
202526,Local authority,England,South East,Brighton and Hove,Primary,94.4298497088688,4.37093326051775,1.19921703061342,
202526,Local authority,England,South East,Windsor and Maidenhead,Primary,95.3524388066884,3.6869406836886,0.960620509623022,
202526,Local authority,England,East of England,Bedford,Primary,95.2001759004499,3.78789608487009,1.01192801468006,
202526,Local authority,England,London,Harrow,Primary,95.2972508082354,3.72357543927301,0.979173752491623,
202526,Local authority,England,South West,Bath and North East Somerset,Primary,95.3803843229392,3.68271367726021,0.936901999800626,
202526,Local authority,England,West Midlands,Worcestershire,Primary,95.0147995223544,3.82416578074837,1.1610346968972,
202526,Local authority,England,North East,County Durham,Primary,94.6422527726775,4.02257330633914,1.33517392098337,
202526,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.2213195077289,3.59659216697815,1.182088325293,
202526,Local authority,England,West Midlands,Telford and Wrekin,Primary,94.9517912411758,3.75657553404718,1.291633224777,
202526,Local authority,England,East Midlands,Lincolnshire,Primary,95.1372896308707,3.76789017716274,1.09482019196654,
202526,Local authority,England,South East,East Sussex,Primary,94.2586231371389,4.31371646442621,1.42766039843487,
202526,Local authority,England,London,Camden,Primary,94.2700248657333,4.43448962191474,1.29548551235199,
202526,Local authority,England,London,Hillingdon,Primary,94.1534120800686,4.18683254287966,1.65975537705173,
202526,Local authority,England,East of England,Luton,Primary,94.8008312494541,3.92426123009481,1.27490752045113,
202526,Local authority,England,South East,West Sussex,Primary,94.8588180623896,4.08400048795546,1.05718144965491,
202526,Local authority,England,North West,Blackburn with Darwen,Primary,94.9631980325211,3.5518003637731,1.48500160370581,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,94.9469845734369,3.44650631301797,1.60650911354514,
202526,Local authority,England,London,City of London,Primary,c,c,c,
202526,Local authority,England,East Midlands,Nottingham,Primary,94.0771207726888,3.46958092201931,2.45329830529188,
202526,Local authority,England,London,Hammersmith and Fulham,Primary,94.7992738989524,3.89382929575856,1.30689680528909,
202526,Local authority,England,West Midlands,Dudley,Primary,94.6697749878495,3.73892573685691,1.59129927529362,
202526,Local authority,England,South West,Torbay,Primary,94.4791550132947,4.26420185843738,1.25664312826789,
202526,Local authority,England,South East,Kent,Primary,94.5301809835972,3.9773288721219,1.49249014428091,
202526,Local authority,England,North West,Trafford,Primary,95.8460709191588,3.21195763989332,0.941971440947865,
202526,Local authority,England,East of England,Cambridgeshire,Primary,94.9400886687702,4.13105603706514,0.928855294164636,
202526,Local authority,England,East of England,Suffolk,Primary,94.9300556909284,3.89893475127384,1.17100955779774,
202526,Local authority,England,South East,Surrey,Primary,95.2643721324031,3.78059656802391,0.955031299572964,
202526,Local authority,England,South East,Reading,Primary,94.6481023081596,3.71103066332602,1.64086702851433,
202526,Local authority,England,London,Waltham Forest,Primary,94.8521185760153,3.42603366459224,1.72184775939247,
202526,Regional,England,South West,,Primary,94.9081965714044,3.95597383126816,1.13582959732741,
202526,Regional,England,North East,,Primary,94.7324139725907,3.77345655512535,1.49412947228393,
202526,Regional,England,East Midlands,,Primary,94.9646835144933,3.71264912887221,1.32266735663447,
202526,Regional,England,Yorkshire and The Humber,,Primary,94.7091967127889,3.68398617425644,1.60681711295467,
202526,Regional,England,South East,,Primary,94.9299303994102,3.91847869684717,1.15159090374263,
202526,Regional,England,London,,Primary,94.7422195566724,3.7635294092379,1.49425103408975,
202526,Regional,England,North West,,Primary,94.8567564176905,3.63963925373624,1.50360432857329,
202526,Regional,England,West Midlands,,Primary,94.7278707727662,3.82433322611932,1.44779600111445,
202526,Regional,England,East of England,,Primary,94.8856781597037,3.94640943727829,1.167912403018,
202526,National,England,,,Primary,94.8348780394147,3.80377428587914,1.36134767470612,
202526,Local authority,England,North West,Halton,Secondary,90.1629611172271,4.96854725299078,4.86849162978207,
202526,Local authority,England,London,Croydon,Secondary,92.1657391156369,4.3651142745753,3.46914660978777,
202526,Local authority,England,North East,Newcastle upon Tyne,Secondary,90.5872160978836,4.21629260260986,5.19649129950652,
202526,Local authority,England,West Midlands,Wolverhampton,Secondary,92.5181472443786,3.70199846188389,3.77985429373754,
202526,Local authority,England,London,Newham,Secondary,92.9226752450641,3.66408434526336,3.41324040967259,
202526,Local authority,England,London,Hounslow,Secondary,93.1174773282974,4.20450451986949,2.67801815183309,
202526,Local authority,England,South West,Devon,Secondary,90.3638185944705,6.54028591305121,3.0958954924783,
202526,Local authority,England,East of England,Cambridgeshire,Secondary,91.953227974635,5.99430160420617,2.0524704211588,
202526,Local authority,England,West Midlands,Solihull,Secondary,91.7886488076472,5.44216892726334,2.7691822650895,
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Secondary,92.4138990606591,4.8197739213501,2.76632701799077,
202526,Local authority,England,Yorkshire and The Humber,Bradford,Secondary,89.5292010616829,5.18270626993999,5.28809266837707,
202526,Local authority,England,North West,Blackburn with Darwen,Secondary,91.4259973869889,5.00352549121578,3.57047712179535,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Secondary,92.2476744255006,6.12206260928752,1.63026296521184,
202526,Local authority,England,South East,Bracknell Forest,Secondary,92.7027493382163,5.45222028638916,1.84503037539452,
202526,Local authority,England,South West,Wiltshire,Secondary,91.3586702922283,5.85199063963232,2.78933906813942,
202526,Local authority,England,South East,Oxfordshire,Secondary,91.0627139097903,6.15946889026027,2.77781719994946,
202526,Local authority,England,North West,Cumberland,Secondary,91.293222537759,5.73275155184802,2.97402591039301,
202526,Local authority,England,North West,Cheshire East,Secondary,92.4423551738726,5.95595481949069,1.60169000663669,
202526,Local authority,England,East Midlands,North Northamptonshire,Secondary,91.4128553483758,5.3955571521982,3.19158749942598,
202526,Local authority,England,South East,Reading,Secondary,92.1152444635951,5.01502795465547,2.86972758174941,
202526,Local authority,England,North East,Stockton-on-Tees,Secondary,91.4487265929577,4.52311939913019,4.02815400791212,
202526,Local authority,England,South East,Hampshire,Secondary,91.8333887445608,5.99416255413796,2.17244870130122,
202526,Local authority,England,West Midlands,Worcestershire,Secondary,91.9227199802082,6.04758858913179,2.02969143066001,
202526,Local authority,England,South East,Portsmouth,Secondary,90.7039129261351,5.24277190943858,4.05331516442628,
202526,Local authority,England,North West,Blackpool,Secondary,92.2170125579664,3.38988013257656,4.39310730945704,
202526,Local authority,England,North East,North Tyneside,Secondary,92.0447479931192,5.06877923404034,2.88647277284049,
202526,Local authority,England,South East,Wokingham,Secondary,93.1826267097611,5.12529565516199,1.69207763507695,
202526,Local authority,England,South West,Isles of Scilly,Secondary,c,c,c,
202526,Local authority,England,London,Richmond upon Thames,Secondary,93.4584796556015,3.86609959163108,2.67542075276743,
202526,Local authority,England,West Midlands,Staffordshire,Secondary,92.6570037986933,5.24844753947496,2.0945486618317,
202526,Local authority,England,West Midlands,Coventry,Secondary,91.2500659238746,5.06679456727569,3.68313950884972,
202526,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Secondary,91.6445538943037,4.81748794635021,3.53795815934607,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Secondary,92.4394070186035,4.87282756556389,2.68776541583261,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Secondary,91.8620185330292,4.31603913082371,3.82194233614713,
202526,Local authority,England,East of England,Thurrock,Secondary,93.0275165178711,3.89678632222975,3.0756971598991,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Secondary,90.6970272650033,5.05959675839694,4.24337597659978,
202526,Local authority,England,South East,Slough,Secondary,92.8970877550225,5.16031651984044,1.94259572513704,
202526,Local authority,England,South East,Isle of Wight,Secondary,90.298652470894,7.71810349639677,1.98324403270925,
202526,Local authority,England,South East,Milton Keynes,Secondary,92.3459399605114,5.16568014998041,2.48837988950818,
202526,Local authority,England,North West,Knowsley,Secondary,88.8563759283698,3.74954912410567,7.39407494752457,
202526,Local authority,England,London,Barking and Dagenham,Secondary,93.5420132788362,3.80523098860383,2.65275573255997,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Secondary,91.4041162612825,4.18177162075129,4.41411211796625,
202526,Local authority,England,North West,Salford,Secondary,90.8009935021979,4.479806894587,4.71919960321509,
202526,Local authority,England,North West,Liverpool,Secondary,90.6529037374765,4.11844012929692,5.22865613322654,
202526,Local authority,England,London,Redbridge,Secondary,93.4064534073674,4.48309021630778,2.11045637632486,
202526,Local authority,England,East Midlands,Nottinghamshire,Secondary,91.9691439452375,4.89859665597204,3.13225939879043,
202526,Local authority,England,South East,West Sussex,Secondary,91.8078258178537,5.78249789337887,2.40967628876742,
202526,Local authority,England,London,Southwark,Secondary,93.194971923045,4.03058035417431,2.77444772278068,
202526,Local authority,England,South West,Cornwall,Secondary,90.874421981225,6.13044840216794,2.99512961660703,
202526,Local authority,England,North West,Bolton,Secondary,91.9296224481349,4.9428595763943,3.12751797547075,
202526,Local authority,England,London,Merton,Secondary,93.5548024970645,4.11196254114394,2.33323496179156,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Secondary,92.4206126314953,5.20747275553587,2.37191461296888,
202526,Local authority,England,North West,Sefton,Secondary,90.0906830521284,5.36294320129204,4.54637374657959,
202526,Local authority,England,London,Kingston upon Thames,Secondary,94.0524556760719,4.04812489683338,1.8994194270947,
202526,Local authority,England,London,Lewisham,Secondary,93.4448875067086,3.44599659307896,3.10911590021244,
202526,Local authority,England,North East,Redcar and Cleveland,Secondary,90.4902718049351,5.11236482819089,4.39736336687403,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Secondary,89.9852277689574,5.53011336522163,4.48465886582093,
202526,Local authority,England,North East,Hartlepool,Secondary,90.791482289458,4.22518722113864,4.98333048940336,
202526,Local authority,England,South West,"Bristol, City of",Secondary,89.7349899946283,6.61932701813952,3.64568298723224,
202526,Local authority,England,London,Hammersmith and Fulham,Secondary,93.4882785256676,4.29685393435441,2.21486753997796,
202526,Local authority,England,South West,Bath and North East Somerset,Secondary,91.7798190537401,5.83805804123202,2.38212290502793,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Secondary,91.2306292655521,4.63927277800856,4.13009795643937,
202526,Local authority,England,North West,Stockport,Secondary,91.7814121404661,5.39582889313824,2.8227589663957,
202526,Local authority,England,East of England,Suffolk,Secondary,91.0746009783333,5.88048503215056,3.04491398951617,
202526,Local authority,England,South West,Plymouth,Secondary,90.6772469212336,6.04211752978742,3.28063554897896,
202526,Local authority,England,South East,Southampton,Secondary,89.9266550586381,5.66873347765283,4.40461146370908,
202526,Local authority,England,London,Kensington and Chelsea,Secondary,92.2237605969855,4.17229143947773,3.60394796353677,
202526,Local authority,England,London,Ealing,Secondary,93.0205194358405,4.43001006505796,2.54947049910156,
202526,Local authority,England,West Midlands,Shropshire,Secondary,91.472738253705,6.15369166385081,2.37357008244416,
202526,Local authority,England,West Midlands,Telford and Wrekin,Secondary,92.341362663446,4.73994283655838,2.91869449999561,
202526,Local authority,England,North East,Middlesbrough,Secondary,90.2562049988457,4.28695811677202,5.45683688438227,
202526,Local authority,England,London,Bromley,Secondary,93.0633868350621,4.75901106518985,2.17760209974804,
202526,Local authority,England,South West,Somerset,Secondary,90.6643564204749,6.37248361728746,2.96315996223762,
202526,Local authority,England,London,Waltham Forest,Secondary,92.642935465034,4.02227425868519,3.33479027628085,
202526,Local authority,England,South East,East Sussex,Secondary,91.0295260202195,5.75860001133866,3.21187396844181,
202526,Local authority,England,North West,Lancashire,Secondary,91.8074717377363,5.70462415580937,2.4879041064543,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Secondary,91.4946364752126,6.0446167404692,2.46074678431818,
202526,Local authority,England,London,Barnet,Secondary,93.7996500299152,4.22226134600217,1.97808862408267,
202526,Local authority,England,West Midlands,Dudley,Secondary,91.7997641888861,4.87142955349678,3.32880625761715,
202526,Local authority,England,East of England,Essex,Secondary,91.6806305923405,5.04481241803129,3.27455698962822,
202526,Local authority,England,South West,Dorset,Secondary,91.5641537466457,5.86184381114984,2.57400244220451,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Secondary,90.6399355874084,4.62975100452709,4.73031340806452,
202526,Local authority,England,London,Hillingdon,Secondary,92.1688019264297,5.19959152519667,2.63160654837361,
202526,Local authority,England,London,Greenwich,Secondary,92.6043751826367,3.92968581556946,3.46593900179381,
202526,Local authority,England,East Midlands,Derbyshire,Secondary,91.8341958177959,5.37919721299138,2.78660696921269,
202526,Local authority,England,East Midlands,Nottingham,Secondary,91.4392569215823,3.99836852935966,4.56237454905801,
202526,Local authority,England,London,Hackney,Secondary,92.3684491088413,4.36274060537819,3.26881028578055,
202526,Local authority,England,North West,St. Helens,Secondary,91.2125831303228,4.91644200732748,3.87097486234973,
202526,Local authority,England,East Midlands,Leicester,Secondary,92.3537432143347,4.26925237014128,3.37700441552405,
202526,Local authority,England,South East,West Berkshire,Secondary,91.6830889836932,6.13521383439308,2.18169718191374,
202526,Local authority,England,West Midlands,Birmingham,Secondary,92.3516258076354,4.56059093522657,3.08778325713803,
202526,Local authority,England,London,Haringey,Secondary,92.7840104903838,4.66520273083007,2.55078677878611,
202526,Local authority,England,North West,Warrington,Secondary,92.6834074595627,4.72453098988802,2.59206155054928,
202526,Local authority,England,North West,Trafford,Secondary,93.9337162048007,4.79011096014326,1.27617283505606,
202526,Local authority,England,London,Sutton,Secondary,93.9827313473905,4.26173967134528,1.75552898126426,
202526,Local authority,England,North West,Cheshire West and Chester,Secondary,91.0147335970569,6.01368213706623,2.97158426587688,
202526,Local authority,England,South West,South Gloucestershire,Secondary,91.2440590431053,6.09594591238486,2.65999504450989,
202526,Local authority,England,North West,Wigan,Secondary,91.9634928605676,5.17700236151548,2.85950477791694,
202526,Local authority,England,North East,Northumberland,Secondary,91.3362849390427,5.5944297022485,3.06928535870881,
202526,Local authority,England,South West,North Somerset,Secondary,91.1136040612981,6.17838194528827,2.70801399341361,
202526,Local authority,England,East Midlands,Lincolnshire,Secondary,92.0898535236157,5.64509833064957,2.26504814573477,
202526,Local authority,England,North West,Rochdale,Secondary,91.4015044912807,4.32605204614027,4.27244346257901,
202526,Local authority,England,London,Bexley,Secondary,93.2526917813088,4.60440433302607,2.14290388566516,
202526,Local authority,England,East Midlands,West Northamptonshire,Secondary,92.1465081248719,5.10358608974585,2.74990578538225,
202526,Local authority,England,South East,Surrey,Secondary,92.9418696459949,5.08247888073754,1.97565147326752,
202526,Local authority,England,North West,Tameside,Secondary,91.2424293792222,4.27254759071201,4.48502303006578,
202526,Local authority,England,North East,Gateshead,Secondary,91.0471232406385,4.93154185039614,4.02133490896533,
202526,Local authority,England,North East,Sunderland,Secondary,90.466338051341,4.57411488669282,4.95954706196622,
202526,Local authority,England,North West,Bury,Secondary,91.4207748896963,5.15072092309637,3.42850418720731,
202526,Local authority,England,West Midlands,Walsall,Secondary,91.0541536062626,4.20246675895135,4.74337963478602,
202526,Local authority,England,North East,South Tyneside,Secondary,90.2762442877855,6.88099969027218,2.84275602194231,
202526,Local authority,England,North West,Manchester,Secondary,92.4551096621251,3.71966857269943,3.8252217651755,
202526,Local authority,England,South East,Windsor and Maidenhead,Secondary,92.3766409511822,5.6325892026204,1.99076984619737,
202526,Local authority,England,East of England,Peterborough,Secondary,92.1377969305147,5.28426603576373,2.57793703372158,
202526,Local authority,England,South East,Medway,Secondary,92.5139526305227,4.85525967456496,2.63078769491231,
202526,Local authority,England,West Midlands,Warwickshire,Secondary,91.2147642474909,6.019676130091,2.76555962241804,
