time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Secondary,92.6174242490042,4.68385478460713,2.69872096638867,
202526,Local authority,England,Yorkshire and The Humber,Bradford,Secondary,89.7565381884735,5.03561795530532,5.20784385622118,
202526,Local authority,England,North West,Blackburn with Darwen,Secondary,91.5375436654792,4.96684017569951,3.49561615882129,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Secondary,92.271274997087,6.10341739165658,1.62530761125638,
202526,Local authority,England,South East,Bracknell Forest,Secondary,92.7887036338235,5.38353099155562,1.82776537462091,
202526,Local authority,England,South East,Oxfordshire,Secondary,91.1221682957207,6.11745952635084,2.76037217792843,
202526,Local authority,England,North West,Cumberland,Secondary,91.3202327761194,5.74034373613669,2.93942348774393,
202526,Local authority,England,South West,Wiltshire,Secondary,91.4136652849698,5.81725986748588,2.76907484754437,
202526,Local authority,England,North West,Cheshire East,Secondary,92.4151996541673,5.97023181465281,1.61456853117994,
202526,Local authority,England,South East,Reading,Secondary,92.2806243066003,4.86573458256612,2.85364111083359,
202526,Local authority,England,North East,Stockton-on-Tees,Secondary,91.4911996798814,4.49233147185918,4.01646884825945,
202526,Local authority,England,East Midlands,North Northamptonshire,Secondary,91.4278222356457,5.38847003525369,3.18370772910061,
202526,Local authority,England,South East,Hampshire,Secondary,91.8724707238075,5.97105547732798,2.15647379886455,
202526,Local authority,England,West Midlands,Worcestershire,Secondary,91.9555376722664,6.02707324566293,2.0173890820707,
202526,Local authority,England,South East,Portsmouth,Secondary,90.8494917208577,5.20517690148965,3.94533137765267,
202526,Local authority,England,North West,Blackpool,Secondary,92.227470285758,3.38717161516809,4.38535809907387,
202526,Local authority,England,North East,North Tyneside,Secondary,92.0517703075684,5.07096366697625,2.87726602545535,
202526,Local authority,England,South East,Wokingham,Secondary,93.2746486166286,5.04691325294218,1.6784381304292,
202526,Local authority,England,South West,Isles of Scilly,Secondary,c,c,c,
202526,Local authority,England,London,Richmond upon Thames,Secondary,93.5596556608751,3.81825550157295,2.62208883755198,
202526,Local authority,England,West Midlands,Staffordshire,Secondary,92.6850233775648,5.2408140135886,2.07416260884658,
202526,Local authority,England,West Midlands,Coventry,Secondary,91.4421389805883,4.92218651058588,3.63567450882583,
202526,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Secondary,91.6527746643433,4.82388420851006,3.52334112714666,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Secondary,92.5169479862376,4.82940295486744,2.65364905889496,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Secondary,91.887777375726,4.31237931774297,3.79984330653107,
202526,Local authority,England,East of England,Thurrock,Secondary,93.1079600014631,3.83988422264753,3.05215577588938,
202526,Local authority,England,South East,Isle of Wight,Secondary,90.3288274487595,7.67980986157403,1.99136268966648,
