time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Tower Hamlets,Primary,93.9388946903603,4.43656688312767,1.62453842651199,
202526,Local authority,England,West Midlands,Walsall,Primary,94.4386294369362,3.4506144606043,2.11075610245945,
202526,Local authority,England,London,Bexley,Primary,95.1982199804073,3.47384731699091,1.32793270260181,
202526,Local authority,England,West Midlands,Warwickshire,Primary,94.942036506876,3.96539386405304,1.09256962907099,
202526,Local authority,England,South East,Bracknell Forest,Primary,95.5756065141261,3.54266185524097,0.881731630632922,
202526,Local authority,England,South West,Cornwall,Primary,94.5803578725613,4.18627499848818,1.23336712895056,
202526,Local authority,England,South East,Hampshire,Primary,95.4413379111951,3.66480022337249,0.893861865432387,
202526,Local authority,England,North East,Darlington,Primary,94.406118811694,4.25073749101774,1.3431436972883,
202526,Local authority,England,South East,Slough,Primary,94.1381819597211,4.50716568765453,1.35465235262439,
202526,Local authority,England,North West,Stockport,Primary,95.173431449706,3.64886992099575,1.17769862929826,
202526,Local authority,England,North West,Sefton,Primary,94.813207290707,3.75537166271476,1.43142104657823,
202526,Local authority,England,London,Barnet,Primary,95.2192895309186,3.7378120273161,1.04289844176534,
202526,Local authority,England,North West,Wirral,Primary,94.6144595194171,3.94720207558458,1.43833840499828,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.7348678391816,3.88587950294771,1.37925265787064,
202526,Local authority,England,South East,Buckinghamshire,Primary,94.9122720534995,4.0321684159363,1.05555953056421,
202526,Local authority,England,North East,Sunderland,Primary,94.7886533183397,3.72994064073757,1.48140604092277,
202526,Local authority,England,London,Sutton,Primary,95.111264844921,3.65768002116101,1.23105513391797,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.4728569919073,3.61039425658041,1.91674875151225,
202526,Local authority,England,London,Redbridge,Primary,94.317998048288,4.07855622162774,1.60344573008423,
202526,Local authority,England,London,Greenwich,Primary,94.9569459393771,3.25858911148918,1.78446494913371,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.7792101255489,3.85698669674117,1.36380317770998,
202526,Local authority,England,South East,West Berkshire,Primary,95.1980658286568,3.91815152974476,0.883782641598443,
202526,Local authority,England,South West,Swindon,Primary,95.2720298884423,3.61286752037264,1.11510259118503,
202526,Local authority,England,South West,Gloucestershire,Primary,95.0204099577078,4.02303909765749,0.956550944634699,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Primary,94.8400081755936,3.48875550171155,1.67123632269487,
202526,Local authority,England,East of England,Central Bedfordshire,Primary,95.1139454778782,3.75916701087767,1.1268875112441,
202526,Local authority,England,North East,Hartlepool,Primary,94.866176765882,3.62934514568119,1.50447808843678,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.6124092220574,3.55085198413331,1.83673879380932,
202526,Local authority,England,North West,Wigan,Primary,95.0142287886331,3.72685869866751,1.25891251269935,
202526,Local authority,England,West Midlands,Sandwell,Primary,94.4976787304286,3.61245973962207,1.88986152994932,
202526,Local authority,England,South East,Southampton,Primary,94.3216622394718,3.99609950596006,1.6822382545681,
202526,Local authority,England,London,Croydon,Primary,94.5881830496052,3.86752021356305,1.54429673683179,
202526,Local authority,England,North West,Westmorland and Furness,Primary,95.4279502039974,3.56166640123198,1.01038339477064,
202526,Local authority,England,North West,Tameside,Primary,94.9810038861339,3.3358416846464,1.68315442921971,
202526,Local authority,England,North West,Rochdale,Primary,94.629568205112,3.42850536377122,1.9419264311168,
202526,Local authority,England,North West,Warrington,Primary,95.7058918913235,3.21324824662233,1.08085986205416,
202526,Local authority,England,North East,Redcar and Cleveland,Primary,94.6644075140476,3.51994520514251,1.81564728080993,
202526,Local authority,England,East Midlands,Derbyshire,Primary,95.0581798882714,3.89799160002286,1.04382851170573,
