time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,North East,North Tyneside,Primary,94.9791457048752,3.60108528331742,1.4197690118074,
202526,Local authority,England,East of England,Peterborough,Primary,94.9511100469905,3.87860096327935,1.17028898973012,
202526,Local authority,England,North West,Cheshire West and Chester,Primary,95.0790061119951,3.79409267516461,1.12690121284025,
202526,Local authority,England,London,Havering,Primary,94.9433764146653,4.00822764295776,1.04839594237692,
202526,Local authority,England,London,Brent,Primary,94.9868995016337,3.58905980370567,1.42404069466064,
202526,Local authority,England,London,Hounslow,Primary,94.545004124482,3.71757788005417,1.7374179954638,
202526,Local authority,England,London,Hackney,Primary,94.583693248916,3.90155564548891,1.51475110559508,
202526,Local authority,England,London,Southwark,Primary,94.8666539583216,3.75511245189428,1.37823358978412,
202526,Local authority,England,West Midlands,Coventry,Primary,94.3842451374331,4.01720113102065,1.59855373154621,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Primary,94.6312519731756,3.4256771352081,1.94307089161634,
202526,Local authority,England,North West,Knowsley,Primary,93.4486938500523,3.64007624881303,2.91122990113471,
202526,Local authority,England,South West,Devon,Primary,94.802931987503,4.16281732509826,1.03425068739874,
202526,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,94.5742160096372,3.60884855408653,1.81693543627627,
202526,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,94.7021163091251,3.55441436484332,1.74346932603159,
202526,Local authority,England,South West,Somerset,Primary,94.6203458206521,4.14229427865089,1.23735990069699,
202526,Local authority,England,East of England,Norfolk,Primary,94.6271923276742,4.07770459236788,1.29510307995788,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Primary,94.3392919928922,3.69045542762544,1.97025257948238,
202526,Local authority,England,East Midlands,Derby,Primary,94.3998079410682,3.73227679861768,1.86791526031409,
202526,Local authority,England,East of England,Hertfordshire,Primary,95.0600380479968,3.95003311575529,0.989928836247937,
202526,Local authority,England,London,Wandsworth,Primary,94.8720219219163,3.67318280648197,1.45479527160175,
202526,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,94.4820277661277,3.69231616923301,1.82565606463927,
202526,Local authority,England,North West,Cumberland,Primary,95.0673778382028,3.8549821245652,1.07764003723204,
202526,Local authority,England,South East,Wokingham,Primary,95.6768605320842,3.47595113291999,0.847188334995841,
202526,Local authority,England,North West,Manchester,Primary,94.3919524917121,3.64551578424345,1.9625317240444,
202526,Local authority,England,North West,Bury,Primary,94.8655157515946,3.89552574487835,1.23895850352702,
202526,Local authority,England,South East,Oxfordshire,Primary,95.064830314646,3.91716187015747,1.01800781519654,
202526,Local authority,England,London,Kensington and Chelsea,Primary,94.2004874027595,4.43614543650158,1.36336716073887,
202526,Local authority,England,North West,Liverpool,Primary,94.438932848567,3.09780366811088,2.46326348332207,
202526,Local authority,England,North West,Lancashire,Primary,94.8438001930171,3.87105164464264,1.28514816234027,
202526,Local authority,England,North West,Salford,Primary,94.3534591823052,3.65509781468929,1.9914430030055,
202526,Local authority,England,North West,Halton,Primary,94.3960330239244,3.9654116131923,1.63855536288332,
202526,Local authority,England,North West,Oldham,Primary,94.6309117329336,3.46543300993684,1.90365525712958,
202526,Local authority,England,East Midlands,Leicestershire,Primary,95.2886264976711,3.70916286949121,1.00221063283769,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,94.9967846322363,3.85131078720895,1.15190458055472,
202526,Local authority,England,East Midlands,Nottinghamshire,Primary,95.0498320037228,3.61665204493024,1.33351595134699,
202526,Local authority,England,West Midlands,Birmingham,Primary,94.3431787898885,3.8529362590018,1.80388495110972,
202526,Local authority,England,London,Westminster,Primary,94.152136087249,4.09341490998691,1.75444900276404,
202526,Local authority,England,London,Barking and Dagenham,Primary,94.7104555517866,3.67312904679001,1.61641540142338,
202526,Local authority,England,London,Enfield,Primary,94.6659054415375,3.72331546488667,1.61077909357581,
202526,Local authority,England,London,Bromley,Primary,95.2336910922847,3.6351870345483,1.13112187316696,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,94.7788736310444,3.96838084507941,1.25274552387622,
202526,Local authority,England,North East,Middlesbrough,Primary,94.6549234207613,3.36325629743786,1.98182028180081,
202526,Local authority,England,West Midlands,Solihull,Primary,94.9047200800461,3.83407170043208,1.26120821952185,
202526,Local authority,England,South West,"Bristol, City of",Primary,94.351251196839,4.0252419201298,1.62350688303124,
202526,Local authority,England,Yorkshire and The Humber,York,Primary,94.8320744084711,3.84621141922029,1.32171417230861,
202526,Local authority,England,North West,St. Helens,Primary,94.954331754311,3.56591859105587,1.4797496546331,
202526,Local authority,England,South West,Plymouth,Primary,94.8381064372323,3.91837730843533,1.2435162543324,
202526,Local authority,England,South East,Isle of Wight,Primary,93.9562581085588,4.68271468105099,1.3610272103902,
202526,Local authority,England,London,Haringey,Primary,94.6971951046288,3.606772059236,1.69603283613523,
202526,Local authority,England,London,Merton,Primary,95.3294862115895,3.47378223321347,1.19673155519708,
202526,Local authority,England,North West,Blackpool,Primary,94.3164317851508,3.21655682342349,2.46701139142567,
202526,Local authority,England,East Midlands,Rutland,Primary,95.5034460398788,3.81741637888263,0.679137581238609,
202526,Local authority,England,South West,Dorset,Primary,94.5403718247851,4.13156933266742,1.32805884254749,
202526,Local authority,England,North West,Bolton,Primary,94.7525062855984,3.75106103276826,1.49643268163333,
202526,Local authority,England,South West,South Gloucestershire,Primary,95.0724010733923,3.70202081895569,1.225578107652,
202526,Local authority,England,South East,Medway,Primary,94.378749758312,4.11002621371715,1.51122402797088,
202526,Local authority,England,West Midlands,Staffordshire,Primary,95.2024013238217,3.82117316984667,0.976425506331638,
202526,Local authority,England,South West,North Somerset,Primary,94.9634079857523,3.91829804725472,1.11829396699295,
202526,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Primary,94.6702126196795,3.73003089986065,1.59975648045988,
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Primary,94.8980764262541,3.76744149245958,1.33448208128636,
202526,Local authority,England,London,Islington,Primary,94.0441469523928,3.99877530874625,1.95707773886098,
202526,Local authority,England,North East,Newcastle upon Tyne,Primary,94.6207264987984,3.54747107869551,1.83180242250609,
202526,Local authority,England,North East,Northumberland,Primary,94.609819302357,3.817177392879,1.57300330476395,
202526,Local authority,England,London,Ealing,Primary,95.0606343920411,3.54165999840185,1.397705609557,
202526,Local authority,England,North East,Gateshead,Primary,94.9483442574606,3.78582844205139,1.26582730048802,
202526,Local authority,England,North East,South Tyneside,Primary,94.4928733711013,4.35466632510362,1.15246030379513,
202526,Local authority,England,East of England,Thurrock,Primary,94.9852624503401,3.40452641662347,1.61021113303643,
202526,Local authority,England,East Midlands,Leicester,Primary,94.7352411259564,3.40469626003324,1.86006261401033,
202526,Local authority,England,London,Lambeth,Primary,94.4993754094258,3.55038307847768,1.95024151209656,
202526,Local authority,England,South East,Windsor and Maidenhead,Primary,95.3544185144482,3.63425361890033,1.01132786665142,
202526,Local authority,England,South East,Brighton and Hove,Primary,94.4157431143987,4.37452481541638,1.2097320701849,
202526,Local authority,England,East of England,Bedford,Primary,95.241788274818,3.72216709545135,1.0360446297306,
202526,Local authority,England,London,Harrow,Primary,95.3251573739379,3.66466493295762,1.01017769310452,
202526,Local authority,England,South West,Bath and North East Somerset,Primary,95.3575319669583,3.696519735979,0.945948297062656,
202526,Local authority,England,West Midlands,Worcestershire,Primary,94.9399417985371,3.86996364576739,1.19009455569546,
202526,Local authority,England,North East,County Durham,Primary,94.5697751754402,4.05599480361261,1.37423002094716,
202526,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.1204222576122,3.63928788934088,1.24028985304688,
202526,Local authority,England,West Midlands,Telford and Wrekin,Primary,94.8648469758088,3.8283564773498,1.30679654684135,
202526,Local authority,England,East Midlands,Lincolnshire,Primary,95.0254863286902,3.83326203110347,1.14125164020636,
202526,Local authority,England,South East,East Sussex,Primary,94.1702661643097,4.37685507117097,1.45287876451938,
202526,Local authority,England,London,Camden,Primary,94.3963461524546,4.28371918316009,1.31993466438531,
202526,Local authority,England,East of England,Luton,Primary,95.0530584438848,3.62368736997773,1.32325418613752,
202526,Local authority,England,London,Hillingdon,Primary,94.1820850718372,4.12152849887666,1.69638642928616,
202526,Local authority,England,South East,West Sussex,Primary,94.8096041737286,4.11826398901483,1.0721318372566,
202526,Local authority,England,North West,Blackburn with Darwen,Primary,95.0485729271994,3.4339095073702,1.51751756543036,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,94.838229081225,3.49523566315309,1.66653525562194,
202526,Local authority,England,London,City of London,Primary,c,c,c,
202526,Local authority,England,London,Hammersmith and Fulham,Primary,94.9102749426899,3.74844861068524,1.34127644662491,
202526,Local authority,England,East Midlands,Nottingham,Primary,94.1132554022386,3.36991158424571,2.51683301351568,
202526,Local authority,England,West Midlands,Dudley,Primary,94.6242710554638,3.75098468291698,1.62474426161926,
202526,Local authority,England,South West,Torbay,Primary,94.4022673044087,4.30332242458736,1.2944102710039,
202526,Local authority,England,South East,Kent,Primary,94.4863207490685,4.0134317143818,1.50024753654975,
202526,Local authority,England,North West,Trafford,Primary,95.8243439027476,3.19463708077866,0.98101901647377,
202526,Local authority,England,East of England,Suffolk,Primary,94.8724122221784,3.9256878569419,1.20189992087972,
202526,Local authority,England,East of England,Cambridgeshire,Primary,94.8997426107027,4.15107955406034,0.949177835236978,
202526,Local authority,England,London,Waltham Forest,Primary,94.9681701726962,3.2493154964562,1.7825143308476,
202526,Local authority,England,South East,Surrey,Primary,95.2237957978172,3.80152006625851,0.974684135924257,
202526,Local authority,England,South East,Reading,Primary,94.6806814378907,3.6447860842351,1.67453247787422,
202526,Regional,England,North East,,Primary,94.6776888817537,3.79204217718144,1.53026894106488,
202526,Regional,England,Yorkshire and The Humber,,Primary,94.6330733854896,3.71271255829144,1.65421405621898,
202526,Regional,England,East Midlands,,Primary,94.9062062622082,3.73813512392301,1.35565861386877,
202526,Regional,England,South West,,Primary,94.8578040089648,3.98380162475471,1.15839436628047,
202526,Regional,England,London,,Primary,94.7810010782328,3.6860967480952,1.532902173672,
202526,Regional,England,South East,,Primary,94.8976512158632,3.93117144329962,1.17117734083714,
202526,Regional,England,East of England,,Primary,94.8545637608593,3.94934382829769,1.19609241084295,
202526,Regional,England,West Midlands,,Primary,94.7195840563763,3.80353690909447,1.47687903452925,
202526,Regional,England,North West,,Primary,94.8140305463159,3.6440655368964,1.54190391678772,
202526,National,England,,,Primary,94.8043192208604,3.80206907458506,1.39361170455456,
202526,Local authority,England,North West,Halton,Secondary,90.0742412755605,5.11401008550756,4.81174863893196,
202526,Local authority,England,London,Croydon,Secondary,92.302112857736,4.35660072224199,3.34128642002198,
202526,Local authority,England,North East,Newcastle upon Tyne,Secondary,90.7193122324198,4.13338522768647,5.14730253989378,
202526,Local authority,England,West Midlands,Wolverhampton,Secondary,92.6059129422888,3.68869357487125,3.70539348283994,
202526,Local authority,England,London,Newham,Secondary,93.1108379754928,3.5677693167846,3.32139270772263,
202526,Local authority,England,London,Hounslow,Secondary,93.3224631996792,4.07044792919596,2.60708887112479,
202526,Local authority,England,South West,Devon,Secondary,90.3772793212398,6.59292813258263,3.02979254617759,
202526,Local authority,England,West Midlands,Solihull,Secondary,91.8651671395805,5.39396409426753,2.74086876615194,
202526,Local authority,England,East of England,Cambridgeshire,Secondary,91.9780032864824,6.0049969282154,2.01699978530218,
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Secondary,92.5868668035322,4.73170808325483,2.68142511321292,
202526,Local authority,England,Yorkshire and The Humber,Bradford,Secondary,89.7224290903732,5.09140763202622,5.18616327760053,
202526,Local authority,England,North West,Blackburn with Darwen,Secondary,91.4901016713688,5.03389838572319,3.47599994290798,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Secondary,92.2333139106631,6.14133840521554,1.62534768412142,
202526,Local authority,England,South East,Bracknell Forest,Secondary,92.7912765299901,5.40205307250904,1.8066703975009,
202526,Local authority,England,South West,Wiltshire,Secondary,91.379995292216,5.85797756491881,2.76202714286518,
202526,Local authority,England,South East,Oxfordshire,Secondary,91.1036858090843,6.15930595346268,2.73700823745305,
202526,Local authority,England,North West,Cumberland,Secondary,91.2681526757393,5.81832855553728,2.91351876872344,
202526,Local authority,England,South East,Reading,Secondary,92.2738798796262,4.90045863397988,2.82566148639394,
202526,Local authority,England,North East,Stockton-on-Tees,Secondary,91.4659117666034,4.51953813463033,4.01455009876627,
202526,Local authority,England,East Midlands,North Northamptonshire,Secondary,91.383918230677,5.44039070692973,3.17569106239328,
202526,Local authority,England,North West,Cheshire East,Secondary,92.3219362974257,6.06409094614097,1.61397275643331,
202526,Local authority,England,South East,Hampshire,Secondary,91.8474869169814,6.0048628485419,2.14765023447675,
202526,Local authority,England,West Midlands,Worcestershire,Secondary,91.9228533267897,6.07657086238526,2.00057581082503,
202526,Local authority,England,South East,Portsmouth,Secondary,90.8309598784143,5.29732718928447,3.87171293230119,
202526,Local authority,England,North West,Blackpool,Secondary,92.1656791301249,3.43164159032655,4.40267927954851,
202526,Local authority,England,North East,North Tyneside,Secondary,91.9834631847236,5.13399231508007,2.88254450019628,
202526,Local authority,England,South East,Wokingham,Secondary,93.2561953311209,5.08107245087641,1.66273221800267,
202526,Local authority,England,South West,Isles of Scilly,Secondary,c,c,c,
202526,Local authority,England,London,Richmond upon Thames,Secondary,93.5548507399277,3.87305285241768,2.57209640765465,
202526,Local authority,England,West Midlands,Staffordshire,Secondary,92.618538909912,5.32094617786936,2.06051491221863,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Secondary,92.4438416092127,4.89475997984195,2.66139841094539,
202526,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Secondary,91.5812323344207,4.90724626246677,3.51152140311257,
202526,Local authority,England,West Midlands,Coventry,Secondary,91.4372865310477,4.9553990300115,3.60731443894082,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Secondary,91.8271293769046,4.38139278081146,3.79147784228399,
202526,Local authority,England,East of England,Thurrock,Secondary,93.0396827522074,3.91525452611233,3.0450627216803,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Secondary,90.7793422653095,5.115412746898,4.10524498779251,
202526,Local authority,England,South East,Isle of Wight,Secondary,90.2775095576561,7.73388272409862,1.98860771824525,
202526,Local authority,England,South East,Slough,Secondary,93.1977798414928,4.87260209980778,1.92961805869943,
202526,Local authority,England,South East,Milton Keynes,Secondary,92.4562399880563,5.10871407301002,2.4350459389337,
202526,Local authority,England,North West,Knowsley,Secondary,88.8477574379856,3.85181554803603,7.30042701397832,
202526,Local authority,England,London,Barking and Dagenham,Secondary,93.6646683781744,3.78252380854056,2.55280781328506,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Secondary,91.5201506493607,4.147679114982,4.33217023565727,
202526,Local authority,England,North West,Liverpool,Secondary,90.7704397928467,4.09969358870272,5.12986661845057,
202526,Local authority,England,North West,Salford,Secondary,90.8830037739225,4.44336378129606,4.67363244478141,
202526,Local authority,England,London,Redbridge,Secondary,93.8264575400021,4.11523070905195,2.05831175094598,
202526,Local authority,England,East Midlands,Nottinghamshire,Secondary,91.9163944394949,4.97840001131334,3.1052055491918,
202526,Local authority,England,South East,West Sussex,Secondary,91.8491551997161,5.75395314402626,2.39689165625763,
202526,Local authority,England,London,Southwark,Secondary,93.3531715722517,3.91279474755128,2.734033680197,
202526,Local authority,England,South West,Cornwall,Secondary,90.8741347341155,6.2060922470056,2.91977301887889,
202526,Local authority,England,London,Merton,Secondary,93.7081686353151,3.9915265043063,2.30030486037858,
202526,Local authority,England,North West,Bolton,Secondary,91.9667995768574,4.9501706451968,3.08302977794584,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Secondary,92.4586384722372,5.20294600560997,2.33841552215285,
202526,Local authority,England,North West,Sefton,Secondary,90.0004600571785,5.48220564555881,4.51733429726266,
202526,Local authority,England,London,Kingston upon Thames,Secondary,94.2030729493749,3.95209374961388,1.84483330101119,
202526,Local authority,England,London,Lewisham,Secondary,93.4815556326716,3.43151595826987,3.08692840905855,
202526,Local authority,England,North East,Redcar and Cleveland,Secondary,90.451178346686,5.19441765419249,4.35440399912149,
202526,Local authority,England,North East,Hartlepool,Secondary,90.6591965502027,4.3110185972216,5.02978485257572,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Secondary,89.8873138556862,5.65368511164366,4.45900103267015,
202526,Local authority,England,South West,"Bristol, City of",Secondary,89.900592892137,6.58117210380409,3.51823500405892,
202526,Local authority,England,London,Hammersmith and Fulham,Secondary,93.6925837836889,4.1560982176236,2.15131799868752,
202526,Local authority,England,South West,Bath and North East Somerset,Secondary,91.7614420319229,5.90547584655526,2.33308212152181,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Secondary,91.3510738167147,4.55806750652769,4.09085867675762,
202526,Local authority,England,North West,Stockport,Secondary,91.834088042404,5.38584331529352,2.78006864230244,
202526,Local authority,England,East of England,Suffolk,Secondary,91.0913097329915,5.9255643987258,2.9831258682827,
202526,Local authority,England,South East,Southampton,Secondary,89.977765716647,5.69148312846543,4.33075115488753,
202526,Local authority,England,South West,Plymouth,Secondary,90.6926992674005,6.08161372594482,3.22568700665465,
202526,Local authority,England,London,Kensington and Chelsea,Secondary,92.4737608085065,4.01484094084236,3.51139825065116,
202526,Local authority,England,London,Ealing,Secondary,93.3199295451585,4.2416759643648,2.4383944904767,
202526,Local authority,England,West Midlands,Shropshire,Secondary,91.4019238914268,6.27054744977193,2.32752865880122,
202526,Local authority,England,North East,Middlesbrough,Secondary,90.389059207646,4.22340089320949,5.38753989914448,
202526,Local authority,England,West Midlands,Telford and Wrekin,Secondary,92.3932708027518,4.74692216388116,2.85980703336706,
202526,Local authority,England,London,Waltham Forest,Secondary,92.9271655993401,3.83193316311426,3.24090123754561,
202526,Local authority,England,South West,Somerset,Secondary,90.6448246824652,6.42925161745441,2.92592370008035,
202526,Local authority,England,London,Bromley,Secondary,93.0526060890474,4.82733231482223,2.12006159613039,
202526,Local authority,England,South East,East Sussex,Secondary,91.0282140698359,5.80279075102105,3.16899517914301,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Secondary,91.4600576061325,6.09847378725751,2.44146860660998,
202526,Local authority,England,North West,Lancashire,Secondary,91.853989599244,5.70140435849108,2.44460604226495,
202526,Local authority,England,West Midlands,Dudley,Secondary,91.796959413578,4.91683044902703,3.28621013739497,
202526,Local authority,England,London,Barnet,Secondary,94.0135706331569,4.06093849613415,1.92549087070896,
202526,Local authority,England,East of England,Essex,Secondary,91.7123768304647,5.05256645711126,3.23505671242401,
202526,Local authority,England,South West,Dorset,Secondary,91.5798336472529,5.87988164689023,2.54028470585684,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Secondary,90.7989006743797,4.55730943395792,4.6437898916624,
202526,Local authority,England,London,Hillingdon,Secondary,92.3558810599212,5.0766523600699,2.56746658000891,
202526,Local authority,England,London,Greenwich,Secondary,92.716713210521,3.94036039752683,3.34292639195214,
202526,Local authority,England,East Midlands,Derbyshire,Secondary,91.7614471298821,5.48994595422968,2.74860691588825,
202526,Local authority,England,East Midlands,Nottingham,Secondary,91.7166407362828,3.88769307580324,4.39566618791395,
202526,Local authority,England,North West,St. Helens,Secondary,91.2000327088833,5.00077939135923,3.79918789975749,
202526,Local authority,England,London,Hackney,Secondary,92.5583904172809,4.20275029513759,3.23885928758153,
202526,Local authority,England,East Midlands,Leicester,Secondary,92.721051494241,4.08431480782731,3.19463369793165,
202526,Local authority,England,South East,West Berkshire,Secondary,91.6494597453426,6.22456299942117,2.12597725523625,
202526,Local authority,England,West Midlands,Birmingham,Secondary,92.6290249225951,4.36640598846363,3.00456908894132,
202526,Local authority,England,London,Haringey,Secondary,92.9420505200594,4.5760051851425,2.48194429479807,
202526,Local authority,England,North West,Warrington,Secondary,92.6554554511857,4.7982560105785,2.54628853823584,
202526,Local authority,England,North West,Trafford,Secondary,93.9822596721937,4.76478404807057,1.25295627973574,
202526,Local authority,England,London,Sutton,Secondary,93.9980014888406,4.28317848637887,1.71882002478053,
202526,Local authority,England,North West,Cheshire West and Chester,Secondary,90.9624202115812,6.11208941133281,2.92549037708598,
202526,Local authority,England,South West,South Gloucestershire,Secondary,91.2572029002048,6.1310725769272,2.61172452286803,
202526,Local authority,England,North West,Wigan,Secondary,91.9543357742152,5.22148914631475,2.82417507947006,
202526,Local authority,England,North East,Northumberland,Secondary,91.2664488416736,5.70755685521712,3.02599430310931,
202526,Local authority,England,South West,North Somerset,Secondary,91.0990697997407,6.25239742334859,2.64853277691066,
202526,Local authority,England,East Midlands,Lincolnshire,Secondary,92.0345097929692,5.71818432087584,2.24730588615499,
202526,Local authority,England,North West,Rochdale,Secondary,91.5679314787208,4.30165389209689,4.13041462918228,
202526,Local authority,England,London,Bexley,Secondary,93.242728160253,4.64853130010848,2.10874053963857,
202526,Local authority,England,East Midlands,West Northamptonshire,Secondary,92.1694241627589,5.11478949807172,2.7157863391694,
202526,Local authority,England,South East,Surrey,Secondary,92.9657831281831,5.11670239687575,1.91751447494112,
202526,Local authority,England,North West,Bury,Secondary,91.4909457280665,5.13553990018526,3.37351437174825,
202526,Local authority,England,North East,Sunderland,Secondary,90.3927355308313,4.64904994289274,4.958214526276,
202526,Local authority,England,North West,Tameside,Secondary,91.2853920744424,4.27725842638452,4.43734949917313,
202526,Local authority,England,North East,Gateshead,Secondary,91.0647362490645,4.93026864460449,4.00499510633106,
202526,Local authority,England,West Midlands,Walsall,Secondary,91.1970837246837,4.17225533913841,4.63066093617791,
202526,Local authority,England,North East,South Tyneside,Secondary,90.1827019005116,6.96688572432818,2.85041237516021,
202526,Local authority,England,North West,Manchester,Secondary,92.6255452753662,3.61205657455736,3.76239815007642,
202526,Local authority,England,South East,Windsor and Maidenhead,Secondary,92.4012544765336,5.61310184506482,1.98564367840164,
202526,Local authority,England,East of England,Peterborough,Secondary,92.2832254910117,5.21734585733022,2.49942865165812,
202526,Local authority,England,South East,Medway,Secondary,92.3417992636367,4.96722066920701,2.69098006715629,
202526,Local authority,England,West Midlands,Warwickshire,Secondary,91.2170472134504,6.06195572630528,2.72099706024431,
