time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Tower Hamlets,Primary,94.2553610586742,4.18128528169538,1.5633536596304,
202526,Local authority,England,West Midlands,Walsall,Primary,94.5258636976033,3.31473718303807,2.15939911935867,
202526,Local authority,England,London,Bexley,Primary,95.2686667494692,3.36440710200228,1.36692614852856,
202526,Local authority,England,West Midlands,Warwickshire,Primary,94.9707894632566,3.85372722211738,1.17548331462598,
202526,Local authority,England,South East,Bracknell Forest,Primary,95.543072320586,3.4844125827645,0.972515096649517,
202526,Local authority,England,South West,Cornwall,Primary,94.6099530414371,4.06423321015482,1.32581374840813,
202526,Local authority,England,South East,Hampshire,Primary,95.456920832523,3.56930029699784,0.973778870479163,
202526,Local authority,England,South East,Slough,Primary,94.4321444203495,4.26721791392777,1.30063766572269,
202526,Local authority,England,North East,Darlington,Primary,94.3617123167351,4.16513279228988,1.47315489097501,
202526,Local authority,England,North West,Stockport,Primary,95.2517253132731,3.52289978404499,1.22537490268189,
202526,Local authority,England,North West,Sefton,Primary,94.7885880524976,3.63349961088729,1.5779123366151,
202526,Local authority,England,London,Barnet,Primary,95.4135693625795,3.534469561564,1.05196107585655,
202526,Local authority,England,North West,Wirral,Primary,94.6191303101629,3.82578832373482,1.55508136610233,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.7963691358763,3.736201080939,1.46742978318472,
202526,Local authority,England,South East,Buckinghamshire,Primary,95.0331039711635,3.88631430029713,1.08058172853939,
202526,Local authority,England,North East,Sunderland,Primary,94.7188125291905,3.6068426187191,1.67434485209042,
202526,Local authority,England,London,Sutton,Primary,95.2720880338312,3.48803465794706,1.23987730822175,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.6233089139037,3.46443223041995,1.9122588556763,
202526,Local authority,England,London,Redbridge,Primary,94.6178831796174,3.82064563256122,1.56147118782143,
202526,Local authority,England,London,Greenwich,Primary,95.1149597232084,3.1149357885023,1.77010448828928,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.7776183860192,3.68512797942634,1.53725363455448,
202526,Local authority,England,South East,West Berkshire,Primary,95.19827498671,3.84914495965213,0.952580053637879,
202526,Local authority,England,South West,Gloucestershire,Primary,95.0177175545939,3.92167447902608,1.06060796638004,
202526,Local authority,England,South West,Swindon,Primary,95.3116399963572,3.49970302509225,1.18865697855059,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Primary,94.9549074470508,3.33049347991474,1.71459907303444,
202526,Local authority,England,East of England,Central Bedfordshire,Primary,95.1190872834538,3.66531778213538,1.21559493441079,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.6496301873714,3.38094219206507,1.96942762056349,
202526,Local authority,England,North East,Hartlepool,Primary,94.8018859636278,3.53012953797796,1.6679844983942,
202526,Local authority,England,West Midlands,Sandwell,Primary,94.6687349375841,3.44038169337323,1.89088336904262,
202526,Local authority,England,North West,Wigan,Primary,94.9868374382954,3.62332281148979,1.3898397502148,
202526,Local authority,England,South East,Southampton,Primary,94.3142146421816,3.90528498455081,1.7805003732676,
202526,Local authority,England,London,Croydon,Primary,94.7984103672082,3.6623405185801,1.53924911421173,
202526,Local authority,England,North West,Westmorland and Furness,Primary,95.4809789599525,3.42592633209467,1.09309470795287,
202526,Local authority,England,North West,Tameside,Primary,95.0472624782579,3.17266857682073,1.78006894492135,
202526,Local authority,England,North West,Rochdale,Primary,94.6593559512844,3.26329528644354,2.07734876227203,
202526,Local authority,England,North West,Warrington,Primary,95.7367137754911,3.08113396779011,1.18215225671878,
202526,Local authority,England,North East,Redcar and Cleveland,Primary,94.5576113325294,3.4087877134633,2.03360095400731,
202526,Local authority,England,East Midlands,Derbyshire,Primary,95.0758501916077,3.77613758362087,1.14801222477144,
202526,Local authority,England,South West,Wiltshire,Primary,95.3972107148405,3.58566644412764,1.01712284103187,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Primary,95.3971609872499,3.79909012275139,0.80374888999869,
202526,Local authority,England,West Midlands,Shropshire,Primary,95.1240028953838,3.87990514620871,0.996091958407466,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,95.294687968853,3.56658354872332,1.13872848242371,
202526,Local authority,England,South East,Milton Keynes,Primary,95.4455830621437,3.46474943963338,1.08966749822288,
202526,Local authority,England,East of England,Essex,Primary,94.697560705965,3.8803007386355,1.42213855539951,
202526,Local authority,England,North East,Stockton-on-Tees,Primary,94.928337444862,3.38703429203242,1.68462826310555,
202526,Local authority,England,London,Lewisham,Primary,95.0504825008157,3.37003117252624,1.57948632665807,
202526,Local authority,England,London,Kingston upon Thames,Primary,95.5210593117911,3.09489379617843,1.38404689203049,
